,target_default,risk_rate,credit_limit,income,n_defaulted_loans,n_issues,ok_since,n_bankruptcies,external_data_provider_credit_checks_last_year,external_data_provider_credit_checks_last_month,external_data_provider_credit_checks_last_2_year,score_rating,score_rating_enc,risk_score,y_target
28974,0,0.29,0.0,38001.84,0.0,5.0,36.0,0.0,1.0,2,0.0,low,2,0.5197996036202535,1
28975,0,0.12,0.0,212023.17,0.0,19.0,32.0,0.0,0.0,0,0.0,low,2,0.31694586105783434,0
28976,0,0.46,23409.0,85019.56,0.0,17.0,38.0,1.0,0.0,2,0.0,low,2,0.5941942313235472,1
28977,1,0.24,269896.0,88012.99,0.0,15.0,27.0,0.0,2.0,3,0.0,medium,3,0.46548071967725424,0
28978,0,0.16,25647.0,85021.99,0.0,10.0,32.0,0.0,0.0,3,0.0,medium,3,0.3868718033895916,0
28979,1,0.27,10434.0,120014.75,0.0,10.0,10.0,0.0,2.0,0,2.0,low,2,0.46548071967725424,0
28980,1,0.24,25647.0,55508.28,0.0,10.0,32.0,0.0,2.0,0,2.0,low,2,0.46548071967725424,0
28981,0,0.17,32262.0,50022.1,0.0,9.0,32.0,0.0,1.0,1,0.0,medium,3,0.3868718033895916,0
28982,0,0.37,0.0,78027.41,0.0,6.0,27.0,0.0,2.0,1,2.0,low,2,0.557187659027365,1
28983,0,0.32,25647.0,21014.57,0.0,2.0,32.0,0.0,2.0,2,0.0,low,2,0.5197996036202535,1
28984,0,0.36,25647.0,75026.08,0.0,10.0,32.0,0.0,0.0,3,2.0,low,2,0.557187659027365,1
28985,0,0.36,41442.0,38430.98,0.0,6.0,8.0,0.0,1.0,2,2.0,medium,3,0.557187659027365,1
28986,0,0.24,25647.0,23020.85,0.0,4.0,32.0,0.0,1.0,2,0.0,low,2,0.4051395622015246,0
28987,0,0.18,60715.0,107030.49,0.0,13.0,7.0,0.0,2.0,3,2.0,medium,3,0.46548071967725424,0
28988,0,0.32,42350.0,65019.92,0.0,13.0,20.0,0.0,0.0,0,2.0,low,2,0.5197996036202535,1
28989,0,0.33,93882.0,87517.66,0.0,16.0,32.0,0.0,0.0,3,2.0,low,2,0.5197996036202535,1
28990,0,0.25,20000.0,42026.1,0.0,8.0,32.0,0.0,2.0,2,2.0,low,2,0.46548071967725424,0
28991,0,0.22,16000.0,194518.22,0.0,7.0,32.0,0.0,0.0,2,2.0,low,2,0.46548071967725424,0
28992,0,0.2,30207.0,90023.87,0.0,11.0,32.0,0.0,2.0,2,2.0,medium,3,0.46548071967725424,0
28993,0,0.13,25647.0,137023.7,0.0,10.0,32.0,0.0,1.0,3,2.0,low,2,0.31694586105783434,0
28994,0,0.28,25647.0,124043.75,0.0,10.0,10.0,0.0,0.0,0,0.0,low,2,0.46548071967725424,0
28995,0,0.25,57375.0,52006.81,0.0,17.0,80.0,0.0,1.0,3,0.0,good,1,0.46548071967725424,0
28996,0,0.4,25647.0,49508.46,0.0,10.0,32.0,0.0,2.0,3,0.0,medium,3,0.557187659027365,1
28997,0,0.39,20885.0,51730.05,0.0,21.0,8.0,0.0,1.0,2,0.0,low,2,0.557187659027365,1
28998,0,0.35,0.0,90016.92,0.0,9.0,40.0,0.0,1.0,1,2.0,low,2,0.557187659027365,1
28999,0,0.27,25647.0,33026.12,0.0,10.0,30.0,0.0,0.0,3,0.0,low,2,0.46548071967725424,0
29000,0,0.27,9859.0,90020.53,0.0,17.0,28.0,0.0,1.0,0,2.0,medium,3,0.46548071967725424,0
29001,0,0.19,0.0,47016.39,0.0,9.0,20.0,0.0,0.0,2,2.0,low,2,0.46548071967725424,0
29002,0,0.58,138784.0,120012.44,0.0,19.0,8.0,0.0,2.0,3,2.0,medium,3,0.5941942313235472,1
29003,0,0.35,0.0,71011.96,0.0,8.0,31.0,0.0,0.0,2,2.0,low,2,0.557187659027365,1
29004,0,0.26,34796.0,45027.32,0.0,15.0,10.0,0.0,1.0,3,0.0,excellent,0,0.46548071967725424,0
29005,0,0.18,25647.0,94052.31,0.0,10.0,7.0,0.0,1.0,3,2.0,low,2,0.46548071967725424,0
29006,0,0.18,25647.0,54928.6,0.0,6.0,56.0,0.0,2.0,2,2.0,medium,3,0.4051395622015246,0
29007,0,0.39,0.0,70015.66,0.0,15.0,39.0,0.0,1.0,1,0.0,low,2,0.557187659027365,1
29008,0,0.16,52473.0,103022.28,0.0,12.0,68.0,0.0,2.0,2,2.0,low,2,0.3868718033895916,0
29009,0,0.37,21896.0,46021.27,0.0,9.0,51.0,0.0,2.0,3,2.0,low,2,0.557187659027365,1
29010,0,0.31,28149.0,89034.95,0.0,17.0,32.0,0.0,0.0,0,2.0,low,2,0.5197996036202535,1
29011,0,0.25,25647.0,30030.58,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
29012,0,0.12,28075.0,150029.65,0.0,10.0,14.0,0.0,0.0,2,0.0,low,2,0.31694586105783434,0
29013,0,0.25,49096.0,69021.17,0.0,14.0,45.0,0.0,1.0,0,2.0,low,2,0.46548071967725424,0
29014,1,0.17,0.0,100025.55,0.0,13.0,32.0,0.0,1.0,3,0.0,low,2,0.3868718033895916,0
29015,0,0.17,0.0,54041.12,0.0,4.0,32.0,0.0,0.0,0,0.0,low,2,0.3868718033895916,0
29016,1,0.26,25647.0,87031.65,0.0,10.0,32.0,0.0,1.0,1,0.0,low,2,0.46548071967725424,0
29017,0,0.38,4854.0,55025.16,0.0,11.0,32.0,0.0,1.0,2,0.0,low,2,0.557187659027365,1
29018,0,0.43,49706.0,120022.66,0.0,19.0,32.0,0.0,1.0,2,0.0,low,2,0.5941942313235472,1
29019,0,0.3,0.0,60021.33,0.0,12.0,32.0,0.0,2.0,1,2.0,low,2,0.5197996036202535,1
29020,0,0.22,25647.0,52008.51,0.0,10.0,70.0,0.0,2.0,0,0.0,medium,3,0.46548071967725424,0
29021,0,0.1,127006.0,85026.3,0.0,20.0,32.0,0.0,1.0,2,0.0,low,2,0.31694586105783434,0
29022,0,0.18,23954.0,45013.63,0.0,14.0,32.0,0.0,1.0,2,2.0,medium,3,0.46548071967725424,0
29023,0,0.45,67446.0,85021.89,0.0,11.0,67.0,1.0,1.0,3,0.0,low,2,0.5941942313235472,1
29024,0,0.27,25647.0,55019.91,0.0,11.0,24.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
29025,0,0.33,0.0,60048.66,0.0,12.0,32.0,0.0,0.0,1,0.0,low,2,0.5197996036202535,1
29026,0,0.17,1000.0,42031.07,0.0,8.0,21.0,0.0,2.0,0,0.0,low,2,0.3868718033895916,0
29027,0,0.13,25647.0,75021.85,0.0,10.0,32.0,0.0,0.0,1,2.0,low,2,0.31694586105783434,0
29028,0,0.48,107973.0,77323.22,0.0,11.0,12.0,0.0,1.0,0,0.0,low,2,0.5941942313235472,1
29029,0,0.23,14104.0,45026.34,0.0,7.0,32.0,1.0,1.0,2,2.0,low,2,0.46548071967725424,0
29030,1,0.26,4500.0,34726.6,0.0,8.0,32.0,1.0,2.0,0,0.0,medium,3,0.46548071967725424,0
29031,0,0.27,8574.0,61022.9,0.0,21.0,32.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
29032,0,0.35,18086.0,35014.24,0.0,7.0,32.0,0.0,2.0,3,2.0,low,2,0.557187659027365,1
29033,0,0.32,25647.0,43027.4,0.0,10.0,32.0,0.0,1.0,2,2.0,low,2,0.5197996036202535,1
29034,1,0.24,33560.0,73021.98,0.0,5.0,38.0,0.0,1.0,2,0.0,low,2,0.4051395622015246,0
29035,0,0.59,14456.0,69032.3,0.0,7.0,64.0,1.0,0.0,2,2.0,low,2,0.5941942313235472,1
29036,0,0.28,25647.0,84021.36,0.0,10.0,32.0,0.0,0.0,1,0.0,low,2,0.46548071967725424,0
29037,0,0.32,7968.0,86028.47,0.0,9.0,72.0,0.0,1.0,0,0.0,low,2,0.5197996036202535,1
29038,0,0.24,0.0,117029.86,0.0,7.0,32.0,0.0,1.0,0,0.0,low,2,0.46548071967725424,0
29039,1,0.36,23674.0,80019.11,0.0,11.0,61.0,0.0,1.0,1,0.0,good,1,0.557187659027365,1
29040,1,0.34,14147.0,85016.95,0.0,18.0,17.0,0.0,2.0,1,2.0,low,2,0.5197996036202535,1
29041,0,0.58,22087.0,65030.85,0.0,5.0,32.0,0.0,2.0,3,0.0,good,1,0.5941942313235472,1
29042,0,0.34,166568.0,122023.54,0.0,25.0,42.0,0.0,1.0,2,0.0,low,2,0.6023187307274919,1
29043,0,0.66,36354.0,70011.3,0.0,18.0,32.0,1.0,2.0,3,2.0,low,2,0.5941942313235472,1
29044,0,0.27,42304.0,75015.18,0.0,21.0,32.0,0.0,1.0,3,0.0,medium,3,0.46548071967725424,0
29045,0,0.21,25647.0,23788.2,0.0,10.0,32.0,0.0,0.0,3,2.0,medium,3,0.46548071967725424,0
29046,1,0.22,25647.0,36012.41,0.0,10.0,32.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
29047,0,0.41,25647.0,150016.85,0.0,10.0,32.0,0.0,0.0,1,0.0,low,2,0.557187659027365,1
29048,0,0.46,32500.0,100013.08,0.0,11.0,34.0,0.0,2.0,3,0.0,low,2,0.5941942313235472,1
29049,0,0.27,43558.0,30021.81,0.0,8.0,32.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
29050,0,0.24,25647.0,1176021.62,0.0,10.0,4.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
29051,0,0.25,33414.0,115021.96,0.0,15.0,33.0,0.0,1.0,1,0.0,low,2,0.46548071967725424,0
29052,0,0.25,18654.0,72017.48,0.0,12.0,17.0,0.0,1.0,3,0.0,low,2,0.46548071967725424,0
29053,1,0.19,0.0,42019.47,0.0,12.0,32.0,0.0,2.0,0,2.0,low,2,0.46548071967725424,0
29054,0,0.41,76813.0,90011.06,0.0,15.0,8.0,0.0,2.0,0,0.0,medium,3,0.557187659027365,1
29055,0,0.34,25647.0,127520.99,0.0,10.0,41.0,0.0,2.0,1,2.0,low,2,0.5197996036202535,1
29056,0,0.31,25647.0,38424.78,0.0,10.0,47.0,0.0,0.0,0,0.0,low,2,0.5197996036202535,1
29057,0,0.17,25647.0,33890.08,0.0,10.0,32.0,0.0,0.0,0,0.0,medium,3,0.3868718033895916,0
29058,0,0.39,95538.0,64540.79,0.0,29.0,13.0,0.0,2.0,0,2.0,good,1,0.557187659027365,1
29059,0,0.34,25647.0,90030.82,0.0,10.0,32.0,0.0,2.0,2,2.0,low,2,0.5197996036202535,1
29060,0,0.3,25647.0,93012.38,0.0,10.0,32.0,0.0,0.0,3,0.0,low,2,0.5197996036202535,1
29061,0,0.35,25647.0,51033.91,0.0,10.0,32.0,0.0,2.0,1,0.0,medium,3,0.557187659027365,1
29062,0,0.27,45529.0,30039.6,0.0,7.0,43.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
29063,0,0.38,109820.0,110024.23,0.0,24.0,32.0,0.0,2.0,0,0.0,medium,3,0.557187659027365,1
29064,0,0.26,14914.0,66018.77,0.0,11.0,32.0,0.0,2.0,1,2.0,low,2,0.46548071967725424,0
29065,0,0.34,25647.0,126017.86,0.0,10.0,21.0,0.0,1.0,0,2.0,medium,3,0.5197996036202535,1
29066,0,0.22,25647.0,73020.21,0.0,10.0,32.0,0.0,1.0,3,2.0,low,2,0.46548071967725424,0
29067,1,0.32,25647.0,48008.7,0.0,10.0,32.0,0.0,2.0,1,2.0,low,2,0.5197996036202535,1
29068,1,0.58,25647.0,60012.31,0.0,10.0,69.0,0.0,0.0,2,0.0,low,2,0.5941942313235472,1
29069,0,0.45,89334.0,78026.77,0.0,12.0,8.0,0.0,1.0,2,0.0,medium,3,0.5941942313235472,1
29070,0,0.21,13349.0,52022.35,0.0,4.0,32.0,0.0,1.0,3,2.0,low,2,0.4051395622015246,0
29071,0,0.27,25647.0,37879.77,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
29072,0,0.35,25647.0,75010.78,0.0,10.0,63.0,0.0,1.0,0,0.0,low,2,0.557187659027365,1
29073,0,0.34,25647.0,120011.76,0.0,10.0,32.0,0.0,1.0,2,0.0,low,2,0.5197996036202535,1
29074,0,0.24,26587.0,54018.49,0.0,11.0,13.0,0.0,1.0,0,0.0,medium,3,0.46548071967725424,0
29075,0,0.48,16154.0,100034.64,0.0,10.0,77.0,0.0,1.0,0,0.0,medium,3,0.5941942313235472,1
29076,0,0.21,25647.0,160013.51,0.0,10.0,32.0,0.0,0.0,0,0.0,medium,3,0.46548071967725424,0
29077,0,0.3,0.0,29026.52,0.0,4.0,32.0,0.0,2.0,0,2.0,low,2,0.5197996036202535,1
29078,0,0.4,21870.0,42018.2,0.0,7.0,33.0,0.0,0.0,3,0.0,low,2,0.557187659027365,1
29079,1,0.51,48930.0,90009.73,0.0,20.0,18.0,0.0,1.0,2,0.0,good,1,0.5941942313235472,1
29080,0,0.09,12924.0,40026.61,0.0,15.0,22.0,0.0,2.0,0,0.0,low,2,0.31694586105783434,0
29081,0,0.44,55819.0,68038.55,0.0,4.0,32.0,0.0,2.0,0,2.0,medium,3,0.5941942313235472,1
29082,0,0.22,25647.0,49821.46,0.0,10.0,32.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
29083,0,0.26,41899.0,148022.63,0.0,8.0,23.0,0.0,0.0,3,0.0,low,2,0.46548071967725424,0
29084,0,0.28,10449.0,51276.66,0.0,6.0,68.0,1.0,1.0,0,2.0,low,2,0.4051395622015246,0
29085,0,0.52,25647.0,75010.81,0.0,10.0,32.0,0.0,0.0,2,2.0,low,2,0.5941942313235472,1
29086,1,0.38,0.0,35039.09,0.0,6.0,32.0,0.0,0.0,1,2.0,low,2,0.557187659027365,1
29087,1,0.37,55307.0,95014.48,0.0,7.0,14.0,0.0,1.0,0,0.0,low,2,0.557187659027365,1
29088,0,0.31,0.0,37044.29,0.0,7.0,32.0,0.0,2.0,2,0.0,low,2,0.5197996036202535,1
29089,1,0.18,6125.0,40009.24,0.0,11.0,32.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
29090,0,0.3,154398.0,145022.62,0.0,17.0,21.0,0.0,0.0,0,0.0,low,2,0.5197996036202535,1
29091,1,0.44,21240.0,37818.57,0.0,9.0,19.0,0.0,1.0,3,2.0,good,1,0.5941942313235472,1
29092,1,0.34,25647.0,72446.57,0.0,17.0,32.0,1.0,1.0,3,0.0,low,2,0.5197996036202535,1
29093,1,0.4,16718.0,275013.92,0.0,22.0,32.0,1.0,1.0,2,2.0,low,2,0.557187659027365,1
29094,0,0.24,25647.0,53028.26,0.0,10.0,32.0,0.0,2.0,2,0.0,medium,3,0.46548071967725424,0
29095,0,0.31,25647.0,60023.77,0.0,10.0,43.0,0.0,1.0,0,0.0,low,2,0.5197996036202535,1
29096,0,0.48,25647.0,28015.82,0.0,10.0,32.0,1.0,2.0,2,2.0,medium,3,0.5941942313235472,1
29097,0,0.17,25647.0,48024.4,0.0,9.0,32.0,0.0,1.0,0,2.0,good,1,0.3868718033895916,0
29098,0,0.33,85233.0,99020.83,0.0,8.0,32.0,1.0,2.0,0,0.0,low,2,0.5197996036202535,1
29099,0,0.4,0.0,51322.53,0.0,4.0,32.0,0.0,1.0,0,2.0,medium,3,0.557187659027365,1
29100,1,0.32,25647.0,65007.47,0.0,10.0,23.0,0.0,0.0,2,0.0,low,2,0.5197996036202535,1
29101,0,0.28,25647.0,45013.89,0.0,11.0,22.0,0.0,2.0,0,0.0,low,2,0.46548071967725424,0
29102,0,0.44,27226.0,60016.75,0.0,11.0,69.0,0.0,2.0,1,2.0,low,2,0.5941942313235472,1
29103,0,0.34,65615.0,45028.2,0.0,8.0,32.0,0.0,2.0,1,0.0,good,1,0.5197996036202535,1
29104,1,0.33,47348.0,80009.66,0.0,14.0,38.0,0.0,0.0,3,0.0,excellent,0,0.5197996036202535,1
29105,0,0.32,30986.0,73917.52,0.0,23.0,24.0,0.0,0.0,0,2.0,low,2,0.6023187307274919,1
29106,0,0.28,87830.0,89017.96,0.0,17.0,36.0,0.0,1.0,0,0.0,medium,3,0.46548071967725424,0
29107,0,0.2,25647.0,23009.23,0.0,10.0,32.0,0.0,0.0,1,2.0,medium,3,0.46548071967725424,0
29108,0,0.43,52410.0,80018.95,0.0,14.0,32.0,0.0,1.0,0,2.0,medium,3,0.5941942313235472,1
29109,0,0.13,25647.0,45014.17,0.0,10.0,34.0,0.0,1.0,2,0.0,low,2,0.31694586105783434,0
29110,0,0.36,25647.0,30039.38,0.0,10.0,32.0,0.0,0.0,0,2.0,low,2,0.557187659027365,1
29111,1,0.43,30140.0,41025.18,0.0,9.0,32.0,0.0,0.0,3,0.0,medium,3,0.5941942313235472,1
29112,0,0.34,34081.0,68029.11,0.0,9.0,43.0,0.0,1.0,0,0.0,medium,3,0.5197996036202535,1
29113,1,0.26,25647.0,26015.47,0.0,10.0,32.0,0.0,2.0,1,0.0,low,2,0.46548071967725424,0
29114,0,0.19,0.0,65014.45,0.0,9.0,32.0,0.0,2.0,3,2.0,low,2,0.46548071967725424,0
29115,0,0.32,25647.0,100015.18,0.0,10.0,32.0,0.0,1.0,3,0.0,low,2,0.5197996036202535,1
29116,0,0.26,77210.0,53009.99,0.0,20.0,32.0,0.0,1.0,1,0.0,medium,3,0.46548071967725424,0
29117,0,0.43,25647.0,41647.64,0.0,7.0,32.0,0.0,1.0,0,0.0,medium,3,0.5941942313235472,1
29118,0,0.29,23939.0,37223.14,0.0,12.0,39.0,1.0,1.0,3,0.0,low,2,0.5197996036202535,1
29119,0,0.21,25647.0,35018.61,0.0,10.0,32.0,0.0,0.0,0,2.0,low,2,0.46548071967725424,0
29120,0,0.26,26953.0,40021.07,0.0,5.0,32.0,0.0,0.0,3,2.0,good,1,0.4051395622015246,0
29121,0,0.28,25647.0,50030.2,0.0,10.0,32.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
29122,0,0.21,25647.0,100011.73,0.0,10.0,32.0,0.0,0.0,2,2.0,low,2,0.46548071967725424,0
29123,0,0.34,23621.0,150016.92,0.0,17.0,7.0,0.0,0.0,3,0.0,low,2,0.5197996036202535,1
29124,0,0.22,25647.0,50022.08,0.0,11.0,45.0,0.0,1.0,3,0.0,low,2,0.46548071967725424,0
29125,1,0.43,25647.0,50015.83,0.0,10.0,43.0,0.0,2.0,1,0.0,medium,3,0.5941942313235472,1
29126,1,0.14,21264.0,55021.68,0.0,5.0,32.0,0.0,1.0,1,2.0,low,2,0.31694586105783434,0
29127,0,0.34,25647.0,75017.73,0.0,10.0,32.0,0.0,1.0,3,0.0,low,2,0.5197996036202535,1
29128,0,0.45,5500.0,40021.45,0.0,11.0,32.0,1.0,2.0,3,2.0,low,2,0.5941942313235472,1
29129,0,0.4,10880.0,60035.89,0.0,12.0,34.0,0.0,0.0,0,0.0,low,2,0.557187659027365,1
29130,0,0.45,20800.0,48040.21,0.0,9.0,32.0,0.0,1.0,1,0.0,low,2,0.5941942313235472,1
29131,0,0.32,25000.0,75028.75,0.0,15.0,32.0,0.0,1.0,1,0.0,low,2,0.5197996036202535,1
29132,0,0.23,51607.0,57033.11,0.0,9.0,88.0,0.0,0.0,2,2.0,medium,3,0.46548071967725424,0
29133,0,0.18,47059.0,95016.14,0.0,12.0,6.0,0.0,1.0,0,2.0,low,2,0.46548071967725424,0
29134,0,0.13,0.0,45014.62,0.0,5.0,49.0,0.0,2.0,3,0.0,medium,3,0.31694586105783434,0
29135,0,0.1,29698.0,87020.59,0.0,9.0,32.0,1.0,2.0,1,0.0,low,2,0.31694586105783434,0
29136,1,0.32,54441.0,78041.12,0.0,11.0,32.0,0.0,0.0,3,2.0,good,1,0.5197996036202535,1
29137,0,0.34,20599.0,27044.36,0.0,10.0,54.0,0.0,1.0,3,0.0,medium,3,0.5197996036202535,1
29138,0,0.32,16492.0,45024.27,0.0,14.0,32.0,1.0,0.0,2,2.0,medium,3,0.5197996036202535,1
29139,0,0.24,25647.0,39022.79,0.0,10.0,32.0,0.0,0.0,3,0.0,medium,3,0.46548071967725424,0
29140,0,0.54,14613.0,75014.6,0.0,3.0,32.0,0.0,2.0,0,0.0,low,2,0.5941942313235472,1
29141,0,0.43,53102.0,55520.39,0.0,11.0,41.0,0.0,0.0,2,2.0,low,2,0.5941942313235472,1
29142,0,0.13,13000.0,73020.51,0.0,11.0,32.0,0.0,0.0,0,2.0,low,2,0.31694586105783434,0
29143,0,0.26,20124.0,65030.06,0.0,6.0,35.0,0.0,1.0,1,2.0,low,2,0.4051395622015246,0
29144,0,0.36,34858.0,50018.9,0.0,13.0,32.0,1.0,2.0,2,2.0,low,2,0.557187659027365,1
29145,0,0.14,25647.0,61024.15,0.0,10.0,32.0,0.0,1.0,0,0.0,low,2,0.31694586105783434,0
29146,0,0.14,27034.0,94029.44,0.0,10.0,32.0,0.0,2.0,3,2.0,low,2,0.31694586105783434,0
29147,0,0.11,39965.0,55030.81,0.0,11.0,74.0,0.0,0.0,2,2.0,low,2,0.31694586105783434,0
29148,0,0.24,25647.0,50013.0,0.0,10.0,32.0,0.0,0.0,2,0.0,low,2,0.46548071967725424,0
29149,0,0.45,8319.0,84038.08,0.0,5.0,42.0,0.0,2.0,1,0.0,low,2,0.5941942313235472,1
29150,0,0.18,25647.0,14409.22,0.0,10.0,32.0,0.0,1.0,0,0.0,low,2,0.46548071967725424,0
29151,0,0.33,83846.0,70014.69,0.0,14.0,6.0,0.0,2.0,1,0.0,medium,3,0.5197996036202535,1
29152,0,0.43,110117.0,112018.36,0.0,12.0,32.0,0.0,1.0,0,2.0,low,2,0.5941942313235472,1
29153,0,0.27,25647.0,50033.19,0.0,10.0,36.0,0.0,0.0,1,0.0,medium,3,0.46548071967725424,0
29154,0,0.28,0.0,95027.72,0.0,9.0,32.0,0.0,1.0,2,0.0,low,2,0.46548071967725424,0
29155,0,0.2,0.0,46037.56,0.0,8.0,17.0,0.0,0.0,3,0.0,low,2,0.46548071967725424,0
29156,0,0.33,23191.0,114033.02,0.0,9.0,43.0,0.0,1.0,1,2.0,low,2,0.5197996036202535,1
29157,0,0.17,0.0,61023.23,0.0,7.0,32.0,0.0,1.0,0,0.0,low,2,0.3868718033895916,0
29158,0,0.36,25647.0,34524.09,0.0,10.0,58.0,0.0,0.0,3,2.0,low,2,0.557187659027365,1
29159,1,0.43,14504.0,39029.05,0.0,6.0,45.0,0.0,2.0,3,2.0,medium,3,0.5941942313235472,1
29160,1,0.2,25647.0,70034.86,0.0,10.0,32.0,0.0,2.0,1,0.0,low,2,0.46548071967725424,0
29161,0,0.4,25647.0,97016.5,0.0,8.0,32.0,0.0,2.0,3,2.0,low,2,0.557187659027365,1
29162,0,0.35,25647.0,65382.07,0.0,10.0,32.0,0.0,1.0,2,0.0,low,2,0.557187659027365,1
29163,0,0.36,71749.0,150018.73,0.0,9.0,38.0,0.0,2.0,2,0.0,low,2,0.557187659027365,1
29164,0,0.22,25647.0,105029.62,0.0,10.0,64.0,0.0,1.0,2,0.0,medium,3,0.46548071967725424,0
29165,0,0.11,24712.0,94068.78,0.0,6.0,1.0,0.0,2.0,1,2.0,low,2,0.31694586105783434,0
29166,0,0.39,0.0,46011.69,0.0,10.0,45.0,0.0,2.0,1,2.0,low,2,0.557187659027365,1
29167,0,0.23,25647.0,58022.87,0.0,10.0,47.0,0.0,2.0,0,2.0,medium,3,0.46548071967725424,0
29168,0,0.28,55455.0,88038.73,0.0,7.0,32.0,0.0,1.0,2,0.0,medium,3,0.46548071967725424,0
29169,0,0.26,0.0,117023.88,0.0,9.0,18.0,0.0,2.0,3,0.0,low,2,0.46548071967725424,0
29170,0,0.28,0.0,21018.48,0.0,6.0,32.0,0.0,0.0,2,0.0,medium,3,0.4051395622015246,0
29171,0,0.13,0.0,56031.41,0.0,9.0,16.0,0.0,1.0,2,2.0,low,2,0.31694586105783434,0
29172,0,0.29,22782.0,122514.99,0.0,17.0,29.0,0.0,1.0,1,0.0,low,2,0.5197996036202535,1
29173,1,0.45,28192.0,65106.3,0.0,12.0,22.0,0.0,1.0,0,0.0,medium,3,0.5941942313235472,1
29174,0,0.29,0.0,50018.32,0.0,9.0,32.0,0.0,0.0,0,2.0,low,2,0.5197996036202535,1
29175,0,0.35,11904.0,41023.92,0.0,12.0,12.0,0.0,1.0,0,0.0,low,2,0.557187659027365,1
29176,0,0.23,90723.0,68024.1,0.0,18.0,32.0,0.0,2.0,0,2.0,excellent,0,0.46548071967725424,0
29177,1,0.17,37319.0,55027.18,0.0,11.0,32.0,0.0,2.0,2,0.0,medium,3,0.3868718033895916,0
29178,1,0.57,47544.0,94012.93,0.0,12.0,32.0,0.0,1.0,3,0.0,low,2,0.5941942313235472,1
29179,0,0.52,11700.0,85030.23,0.0,11.0,31.0,0.0,0.0,0,2.0,low,2,0.5941942313235472,1
29180,0,0.3,15675.0,56035.12,0.0,12.0,32.0,0.0,2.0,1,0.0,good,1,0.5197996036202535,1
29181,1,0.23,10000.0,30019.48,0.0,3.0,32.0,0.0,1.0,1,0.0,low,2,0.4051395622015246,0
29182,0,0.21,0.0,75025.94,0.0,12.0,13.0,0.0,0.0,3,0.0,low,2,0.46548071967725424,0
29183,0,0.48,0.0,30024.39,0.0,8.0,32.0,0.0,0.0,2,2.0,low,2,0.5941942313235472,1
29184,1,0.33,7292.0,46008.91,0.0,12.0,39.0,0.0,0.0,0,2.0,low,2,0.5197996036202535,1
29185,0,0.39,92212.0,90031.24,0.0,14.0,43.0,0.0,1.0,1,0.0,low,2,0.557187659027365,1
29186,0,0.19,25647.0,70028.78,0.0,10.0,68.0,0.0,1.0,2,2.0,low,2,0.46548071967725424,0
29187,0,0.18,25647.0,41924.46,0.0,10.0,32.0,0.0,2.0,0,2.0,low,2,0.46548071967725424,0
29188,0,0.41,29050.0,59034.14,0.0,12.0,32.0,0.0,2.0,1,0.0,medium,3,0.557187659027365,1
29189,0,0.43,72304.0,145007.99,0.0,17.0,32.0,0.0,0.0,3,0.0,low,2,0.5941942313235472,1
29190,0,0.18,0.0,60026.84,0.0,4.0,32.0,0.0,0.0,0,0.0,low,2,0.4051395622015246,0
29191,0,0.24,25647.0,70015.07,0.0,10.0,35.0,0.0,0.0,1,0.0,medium,3,0.46548071967725424,0
29192,0,0.29,42285.0,42024.21,0.0,17.0,32.0,1.0,2.0,0,2.0,good,1,0.5197996036202535,1
29193,0,0.17,25647.0,120025.76,0.0,10.0,32.0,0.0,1.0,1,0.0,good,1,0.3868718033895916,0
29194,0,0.32,25647.0,48011.52,0.0,10.0,32.0,0.0,0.0,3,2.0,low,2,0.5197996036202535,1
29195,0,0.23,13650.0,50015.53,0.0,12.0,19.0,0.0,0.0,2,2.0,low,2,0.46548071967725424,0
29196,0,0.2,135911.0,144018.49,0.0,16.0,6.0,0.0,1.0,0,0.0,low,2,0.46548071967725424,0
29197,0,0.15,0.0,100021.49,0.0,10.0,32.0,0.0,1.0,2,2.0,low,2,0.31694586105783434,0
29198,0,0.32,25647.0,15039.63,0.0,10.0,29.0,0.0,1.0,1,0.0,low,2,0.5197996036202535,1
29199,0,0.28,80955.0,95019.93,0.0,10.0,32.0,0.0,2.0,1,0.0,low,2,0.46548071967725424,0
29200,0,0.43,98254.0,129230.4,0.0,9.0,5.0,0.0,0.0,1,2.0,low,2,0.5941942313235472,1
29201,0,0.47,10130.0,53015.83,0.0,7.0,32.0,0.0,0.0,0,0.0,medium,3,0.5941942313235472,1
29202,0,0.2,38201.0,61036.37,0.0,11.0,32.0,0.0,2.0,2,0.0,low,2,0.46548071967725424,0
29203,0,0.26,25647.0,55027.28,0.0,10.0,38.0,0.0,2.0,2,2.0,good,1,0.46548071967725424,0
29204,0,0.19,25647.0,19031.73,0.0,10.0,43.0,0.0,1.0,3,0.0,medium,3,0.46548071967725424,0
