,target_default,score_3,risk_rate,credit_limit,income,n_defaulted_loans,n_issues,ok_since,n_bankruptcies,score_rating,score_rating_enc,situation
32371,0,400.0,0.34,33290.0,130038.49,0.0,24.0,32.0,0.0,medium,3,0
32372,0,270.0,0.26,52300.0,63540.63,0.0,12.0,32.0,0.0,low,2,0
32373,0,300.0,0.39,0.0,25016.02,0.0,7.0,32.0,0.0,low,2,0
32374,0,490.0,0.25,69074.0,92013.76,0.0,12.0,42.0,0.0,medium,3,0
32375,0,380.0,0.51,0.0,39051.75,0.0,13.0,32.0,0.0,low,2,0
32376,0,360.0,0.14,20463.0,42018.26,0.0,21.0,32.0,1.0,low,2,0
32378,0,320.0,0.46,25647.0,252037.42,0.0,10.0,13.0,0.0,low,2,0
32379,0,460.0,0.32,0.0,68014.08,0.0,21.0,32.0,0.0,medium,3,0
32380,0,480.0,0.21,25647.0,27026.4,0.0,10.0,32.0,0.0,medium,3,0
32381,1,370.0,0.26,32394.0,105025.95,0.0,6.0,32.0,0.0,low,2,cured
32382,0,120.0,0.22,25647.0,85027.24,0.0,10.0,8.0,0.0,low,2,0
32383,0,390.0,0.28,14165.0,134030.15,0.0,13.0,80.0,0.0,low,2,0
32384,0,200.0,0.17,25647.0,30062.5,0.0,10.0,11.0,0.0,low,2,0
32385,1,370.0,0.28,16212.0,170013.7,0.0,8.0,12.0,1.0,low,2,cured
32386,1,250.0,0.4,46529.0,68019.28,0.0,17.0,20.0,0.0,low,2,cured
32388,0,490.0,0.3,25647.0,70035.05,0.0,10.0,30.0,0.0,medium,3,0
32389,0,290.0,0.33,15550.0,50017.05,0.0,11.0,32.0,0.0,low,2,0
32390,0,250.0,0.24,8271.0,62011.09,0.0,7.0,32.0,0.0,low,2,0
32391,1,640.0,0.41,18993.0,35021.02,0.0,10.0,21.0,0.0,excellent,0,cured
32392,0,440.0,0.39,9439.0,48006.55,0.0,8.0,32.0,0.0,medium,3,0
32393,0,370.0,0.21,17940.0,250004.85,0.0,21.0,32.0,0.0,low,2,0
32394,0,510.0,0.26,35046.0,68039.77,0.0,9.0,32.0,1.0,good,1,0
32395,0,560.0,0.41,28761.0,80022.57,0.0,9.0,32.0,0.0,good,1,0
32396,0,380.0,0.63,20908.0,31021.13,0.0,16.0,32.0,0.0,low,2,0
32397,1,460.0,0.34,99484.0,125014.38,0.0,11.0,39.0,0.0,medium,3,cured
32398,0,380.0,0.21,25647.0,26425.29,0.0,10.0,11.0,0.0,low,2,0
32399,0,380.0,0.31,27288.0,120020.99,0.0,8.0,6.0,0.0,low,2,0
32400,0,280.0,0.51,25647.0,100020.33,0.0,10.0,32.0,0.0,low,2,0
32401,0,390.0,0.23,25647.0,42028.55,0.0,10.0,32.0,0.0,low,2,0
32402,0,370.0,0.39,53642.0,44021.06,0.0,20.0,39.0,0.0,low,2,0
32403,0,250.0,0.23,23472.0,83437.01,0.0,4.0,81.0,0.0,low,2,0
32404,0,410.0,0.31,201705.0,130014.43,0.0,14.0,27.0,0.0,medium,3,0
32406,0,310.0,0.18,12966.0,25018.6,0.0,8.0,32.0,0.0,low,2,0
32407,0,370.0,0.42,25647.0,47929.57,0.0,10.0,33.0,0.0,low,2,0
32408,1,330.0,0.15,25647.0,45633.76,0.0,10.0,32.0,2.0,low,2,cured
32411,1,390.0,0.56,15246.0,34014.36,0.0,10.0,32.0,0.0,low,2,cured
32413,0,280.0,0.31,0.0,90031.25,0.0,16.0,32.0,0.0,low,2,0
32414,0,300.0,0.21,76036.0,87038.74,0.0,9.0,20.0,0.0,low,2,0
32415,0,430.0,0.28,28548.0,52012.39,0.0,10.0,32.0,0.0,medium,3,0
32416,0,500.0,0.56,38311.0,55018.63,0.0,23.0,32.0,0.0,medium,3,0
32417,0,460.0,0.23,0.0,19518.32,0.0,2.0,32.0,0.0,medium,3,0
32418,0,560.0,0.24,25647.0,22028.75,0.0,10.0,32.0,0.0,good,1,0
32419,0,710.0,0.41,43303.0,55038.78,0.0,11.0,32.0,0.0,excellent,0,0
32420,0,420.0,0.25,25647.0,62375.93,0.0,10.0,32.0,0.0,medium,3,0
32421,1,260.0,0.18,23501.0,105023.63,0.0,6.0,25.0,1.0,low,2,cured
32422,0,360.0,0.12,28833.0,120023.21,0.0,8.0,60.0,0.0,low,2,0
32423,0,400.0,0.3,25647.0,35014.91,0.0,10.0,32.0,0.0,medium,3,0
32424,0,340.0,0.27,6370.0,70021.67,0.0,10.0,32.0,0.0,low,2,0
32425,0,230.0,0.4,12052.0,90043.24,0.0,16.0,34.0,0.0,low,2,0
32426,1,340.0,0.19,50729.0,57016.7,0.0,11.0,32.0,0.0,low,2,cured
32427,0,440.0,0.21,25647.0,36036.87,0.0,9.0,53.0,0.0,medium,3,0
32428,0,330.0,0.26,25647.0,28819.11,0.0,10.0,7.0,0.0,low,2,0
32429,0,270.0,0.09,84246.0,80014.33,0.0,16.0,30.0,0.0,low,2,0
32430,0,480.0,0.28,34895.0,69037.07,0.0,7.0,32.0,0.0,medium,3,0
32431,0,750.0,0.34,23400.0,29016.13,0.0,6.0,32.0,1.0,excellent,0,0
32432,0,400.0,0.19,25647.0,81008.81,0.0,10.0,42.0,0.0,medium,3,0
32433,0,390.0,0.31,25647.0,31029.4,0.0,10.0,78.0,0.0,low,2,0
32434,1,400.0,0.23,25647.0,36023.29,0.0,10.0,32.0,0.0,medium,3,cured
32435,0,380.0,0.51,34481.0,50024.31,0.0,15.0,60.0,0.0,low,2,0
32437,0,250.0,0.26,29744.0,63017.14,0.0,7.0,30.0,0.0,low,2,0
32438,0,370.0,0.33,25647.0,50410.75,0.0,10.0,32.0,0.0,low,2,0
32440,0,260.0,0.29,0.0,60025.51,0.0,5.0,32.0,0.0,low,2,0
32441,0,310.0,0.22,13297.0,35025.66,0.0,8.0,25.0,0.0,low,2,0
32443,0,290.0,0.31,25647.0,72017.6,0.0,10.0,32.0,0.0,low,2,0
32444,0,280.0,0.17,62660.0,85009.94,0.0,13.0,61.0,0.0,low,2,0
32445,0,350.0,0.21,25647.0,60026.88,0.0,10.0,32.0,0.0,low,2,0
32446,0,390.0,0.14,46077.0,64014.07,0.0,16.0,32.0,0.0,low,2,0
32448,0,240.0,0.14,34445.0,80020.19,0.0,9.0,32.0,0.0,low,2,0
32449,1,190.0,0.32,21058.0,80008.16,0.0,7.0,42.0,1.0,low,2,cured
32450,0,340.0,0.49,0.0,97026.2,0.0,9.0,32.0,0.0,low,2,0
32451,0,330.0,0.35,25647.0,45027.13,0.0,11.0,2.0,0.0,low,2,0
32452,0,230.0,0.51,0.0,27266.0,0.0,9.0,15.0,0.0,low,2,0
32453,0,230.0,0.22,11500.0,92025.03,0.0,13.0,27.0,0.0,low,2,0
32454,1,190.0,0.22,24762.0,70043.77,0.0,9.0,32.0,0.0,low,2,cured
32455,0,380.0,0.21,10279.0,58011.09,0.0,20.0,32.0,0.0,low,2,0
32456,0,310.0,0.12,25647.0,39051.32,0.0,10.0,32.0,0.0,low,2,0
32457,1,400.0,0.46,81126.0,200011.02,0.0,10.0,32.0,0.0,medium,3,cured
32459,1,260.0,0.47,141882.0,175028.5,0.0,18.0,22.0,1.0,low,2,cured
32460,1,290.0,0.19,0.0,25029.28,0.0,10.0,19.0,0.0,low,2,cured
32461,0,390.0,0.2,25647.0,10022.85,0.0,10.0,32.0,0.0,low,2,0
32462,0,400.0,0.38,21345.0,43025.92,0.0,12.0,32.0,0.0,medium,3,0
32463,0,420.0,0.51,25647.0,16042.03,0.0,14.0,14.0,0.0,medium,3,0
32464,0,300.0,0.27,25647.0,40012.68,0.0,10.0,32.0,0.0,low,2,0
32466,0,520.0,0.13,25647.0,25019.88,0.0,10.0,32.0,0.0,good,1,0
32467,0,250.0,0.31,25647.0,100010.71,0.0,10.0,26.0,0.0,low,2,0
32468,0,590.0,0.63,37320.0,51717.97,0.0,10.0,32.0,0.0,good,1,0
32469,0,370.0,0.18,34641.0,60024.4,0.0,9.0,32.0,1.0,low,2,0
32470,0,310.0,0.15,25647.0,18314.29,0.0,10.0,32.0,0.0,low,2,0
32472,1,330.0,0.36,0.0,38180.0,0.0,7.0,32.0,0.0,low,2,cured
32473,0,250.0,0.33,0.0,32026.04,0.0,7.0,32.0,1.0,low,2,0
32474,0,310.0,0.45,11961.0,103013.42,0.0,19.0,32.0,0.0,low,2,0
32476,0,420.0,0.35,25647.0,46087.21,0.0,10.0,43.0,0.0,medium,3,0
32477,0,240.0,0.33,100404.0,200024.6,0.0,8.0,32.0,0.0,low,2,0
32478,0,280.0,0.4,25647.0,50022.41,0.0,10.0,32.0,0.0,low,2,0
32479,0,270.0,0.25,0.0,29018.31,0.0,7.0,41.0,0.0,low,2,0
32480,0,440.0,0.42,28384.0,38689.51,0.0,10.0,32.0,0.0,medium,3,0
32481,0,300.0,0.36,39882.0,45011.63,0.0,13.0,32.0,0.0,low,2,0
32482,0,510.0,0.17,142203.0,65030.55,0.0,10.0,32.0,0.0,good,1,0
32483,0,580.0,0.29,95178.0,104025.24,0.0,8.0,47.0,0.0,good,1,0
32484,0,510.0,0.48,84125.0,59030.39,0.0,21.0,32.0,0.0,good,1,0
32485,0,300.0,0.16,22647.0,50021.12,0.0,6.0,32.0,0.0,low,2,0
32486,0,270.0,0.25,25647.0,140051.86,0.0,10.0,32.0,0.0,low,2,0
32487,0,220.0,0.27,0.0,60941.76,0.0,15.0,32.0,0.0,low,2,0
32488,0,490.0,0.21,29613.0,72019.01,0.0,11.0,32.0,0.0,medium,3,0
32490,0,400.0,0.2,43905.0,33817.39,0.0,19.0,32.0,0.0,medium,3,0
32491,1,410.0,0.14,25647.0,55018.69,0.0,10.0,32.0,0.0,medium,3,cured
32492,0,370.0,0.27,63092.0,80017.04,0.0,10.0,29.0,0.0,low,2,0
32493,0,260.0,0.2,9998.0,70027.98,0.0,7.0,32.0,1.0,low,2,0
32494,0,350.0,0.23,5000.0,30020.31,0.0,11.0,32.0,0.0,low,2,0
32495,0,410.0,0.26,48468.0,50026.25,0.0,12.0,40.0,0.0,medium,3,0
32496,0,460.0,0.41,36992.0,55008.87,0.0,6.0,32.0,0.0,medium,3,0
32497,0,340.0,0.19,23497.0,32103.89,0.0,11.0,32.0,0.0,low,2,0
32498,0,640.0,0.28,25647.0,70023.7,0.0,10.0,17.0,0.0,excellent,0,0
32499,0,310.0,0.29,25647.0,48032.94,0.0,10.0,32.0,0.0,low,2,0
32500,0,310.0,0.39,20000.0,110009.48,0.0,16.0,39.0,0.0,low,2,0
32501,0,370.0,0.31,24000.0,110020.06,0.0,8.0,36.0,0.0,low,2,0
32502,1,170.0,0.33,16127.0,116022.08,0.0,5.0,32.0,1.0,low,2,cured
32503,0,250.0,0.34,25647.0,60007.77,0.0,10.0,32.0,0.0,low,2,0
32505,1,330.0,0.26,0.0,25016.26,0.0,7.0,32.0,0.0,low,2,cured
32506,0,260.0,0.35,0.0,100028.78,0.0,21.0,73.0,0.0,low,2,0
32507,0,430.0,0.34,25647.0,60011.35,0.0,10.0,32.0,0.0,medium,3,0
32508,0,190.0,0.3,35841.0,111020.06,0.0,17.0,32.0,0.0,low,2,0
32509,0,250.0,0.1,25647.0,67912.86,0.0,10.0,32.0,0.0,low,2,0
32510,0,390.0,0.22,0.0,49624.01,0.0,7.0,32.0,0.0,low,2,0
32511,0,450.0,0.24,35440.0,64015.92,0.0,16.0,32.0,0.0,medium,3,0
32513,0,120.0,0.22,0.0,40021.23,0.0,7.0,32.0,1.0,low,2,0
32514,1,370.0,0.26,47914.0,78064.6,0.0,14.0,32.0,0.0,low,2,cured
32515,0,440.0,0.3,0.0,22019.0,0.0,10.0,32.0,0.0,medium,3,0
32516,0,290.0,0.32,0.0,60023.63,0.0,9.0,38.0,0.0,low,2,0
32518,0,260.0,0.43,0.0,22025.69,0.0,4.0,32.0,0.0,low,2,0
32520,0,380.0,0.29,10630.0,56622.02,0.0,8.0,32.0,0.0,low,2,0
32521,1,580.0,0.26,121827.0,72039.2,0.0,14.0,2.0,0.0,good,1,cured
32523,0,220.0,0.42,0.0,76015.14,0.0,8.0,32.0,0.0,low,2,0
32524,0,170.0,0.27,0.0,85031.06,0.0,11.0,52.0,0.0,low,2,0
32526,0,350.0,0.32,18700.0,99015.48,0.0,13.0,32.0,0.0,low,2,0
32527,0,290.0,0.27,25647.0,42636.33,0.0,10.0,32.0,0.0,low,2,0
32528,0,490.0,0.33,42312.0,52018.18,0.0,11.0,41.0,0.0,medium,3,0
32529,0,500.0,0.35,25647.0,60030.71,0.0,10.0,32.0,0.0,medium,3,0
32530,0,270.0,0.28,8941.0,54976.11,0.0,9.0,32.0,0.0,low,2,0
32531,0,390.0,0.18,25647.0,54052.71,0.0,10.0,13.0,0.0,low,2,0
32532,0,320.0,0.43,0.0,115018.18,0.0,7.0,32.0,0.0,low,2,0
32533,0,420.0,0.29,25647.0,60015.68,0.0,10.0,26.0,0.0,medium,3,0
32534,1,580.0,0.29,37116.0,50026.77,0.0,12.0,32.0,1.0,good,1,cured
32535,1,470.0,0.4,4403.0,35024.55,0.0,5.0,32.0,0.0,medium,3,cured
32536,0,580.0,0.29,29397.0,43025.33,0.0,19.0,32.0,0.0,good,1,0
32537,0,240.0,0.27,25647.0,70012.53,0.0,10.0,32.0,0.0,low,2,0
32538,0,440.0,0.37,5000.0,50015.16,0.0,12.0,23.0,0.0,medium,3,0
32539,0,430.0,0.15,28845.0,98082.71,0.0,12.0,23.0,0.0,medium,3,0
32540,0,290.0,0.51,38904.0,87014.23,0.0,7.0,32.0,0.0,low,2,0
32541,0,190.0,0.25,0.0,35028.7,0.0,4.0,32.0,0.0,low,2,0
32542,1,420.0,0.31,74500.0,41023.46,0.0,26.0,32.0,0.0,medium,3,cured
32543,0,130.0,0.35,25647.0,33499.61,0.0,10.0,32.0,0.0,low,2,0
32544,0,310.0,0.27,3210.0,50020.15,0.0,8.0,32.0,1.0,low,2,0
32545,0,390.0,0.36,8506.0,46413.24,0.0,16.0,32.0,0.0,low,2,0
32546,0,460.0,0.14,41450.0,90014.4,0.0,16.0,70.0,0.0,medium,3,0
32547,0,330.0,0.58,25647.0,60016.25,0.0,10.0,32.0,0.0,low,2,0
32548,1,530.0,0.37,69963.0,50014.2,0.0,15.0,32.0,0.0,good,1,cured
32549,0,190.0,0.34,25647.0,42014.84,0.0,10.0,10.0,0.0,low,2,0
32550,1,410.0,0.22,81913.0,73044.26,0.0,22.0,80.0,0.0,medium,3,cured
32551,0,470.0,0.4,0.0,40021.11,0.0,13.0,32.0,0.0,medium,3,0
32553,0,300.0,0.27,25647.0,190019.87,0.0,16.0,32.0,0.0,low,2,0
32554,0,510.0,0.44,66111.0,72027.94,0.0,11.0,32.0,0.0,good,1,0
32555,1,450.0,0.19,25647.0,75022.92,0.0,10.0,9.0,0.0,medium,3,cured
32556,0,190.0,0.28,28263.0,35040.88,0.0,8.0,25.0,0.0,low,2,0
32557,0,380.0,0.25,5753.0,20028.28,0.0,9.0,32.0,0.0,low,2,0
32558,0,400.0,0.42,73157.0,41020.32,0.0,8.0,55.0,0.0,medium,3,0
32559,0,320.0,0.3,21523.0,60014.56,0.0,10.0,4.0,0.0,low,2,0
32560,0,380.0,0.3,18264.0,72629.05,0.0,14.0,18.0,0.0,low,2,0
32561,0,570.0,0.2,59307.0,180032.89,0.0,14.0,32.0,0.0,good,1,0
32562,1,380.0,0.21,58551.0,41021.86,0.0,9.0,27.0,0.0,low,2,cured
32563,0,260.0,0.27,26130.0,67029.77,0.0,6.0,32.0,0.0,low,2,0
32564,0,420.0,0.1,25647.0,45029.76,0.0,10.0,44.0,0.0,medium,3,0
32565,0,340.0,0.19,44915.0,62756.52,0.0,12.0,32.0,0.0,low,2,0
32566,0,260.0,0.37,0.0,35018.49,0.0,4.0,82.0,0.0,low,2,0
32567,0,360.0,0.2,37053.0,52247.42,0.0,22.0,22.0,0.0,low,2,0
32568,0,450.0,0.25,32014.0,43293.4,0.0,9.0,32.0,0.0,medium,3,0
32569,0,220.0,0.23,25647.0,55025.75,0.0,10.0,65.0,0.0,low,2,0
32570,0,300.0,0.25,25647.0,40020.87,0.0,7.0,27.0,0.0,low,2,0
32571,0,130.0,0.23,25647.0,100027.36,0.0,10.0,49.0,0.0,low,2,0
32572,0,570.0,0.54,19815.0,34022.73,0.0,13.0,32.0,0.0,good,1,0
32573,0,180.0,0.09,41719.0,120036.28,0.0,18.0,12.0,0.0,low,2,0
32574,1,230.0,0.3,0.0,55019.51,0.0,12.0,72.0,0.0,low,2,cured
32575,0,240.0,0.53,25647.0,175017.5,0.0,10.0,52.0,0.0,low,2,0
32576,1,330.0,0.23,9865.0,36919.08,0.0,9.0,53.0,0.0,low,2,cured
32577,1,600.0,0.47,51305.0,37514.06,0.0,13.0,32.0,0.0,good,1,cured
32580,0,240.0,0.27,25647.0,38021.79,0.0,10.0,40.0,0.0,low,2,0
32581,0,290.0,0.25,25647.0,74517.34,0.0,10.0,32.0,0.0,low,2,0
32582,1,470.0,0.34,25647.0,58517.95,0.0,10.0,32.0,0.0,medium,3,cured
32583,0,200.0,0.33,63997.0,151017.07,0.0,10.0,15.0,0.0,low,2,0
32584,0,290.0,0.41,25647.0,200024.02,0.0,10.0,32.0,0.0,low,2,0
32585,0,450.0,0.37,25647.0,52004.36,0.0,28.0,30.0,0.0,medium,3,0
32586,0,340.0,0.25,25647.0,42060.48,0.0,10.0,32.0,0.0,low,2,0
32587,0,340.0,0.32,25647.0,45022.99,0.0,7.0,32.0,0.0,low,2,0
32588,0,490.0,0.3,7625.0,56008.68,0.0,11.0,5.0,0.0,medium,3,0
32589,1,300.0,0.29,61776.0,52037.18,0.0,6.0,32.0,0.0,low,2,cured
32590,0,320.0,0.4,10928.0,48016.53,0.0,5.0,27.0,0.0,low,2,0
32591,0,210.0,0.44,29427.0,150018.97,0.0,6.0,17.0,0.0,low,2,0
32592,0,500.0,0.29,25647.0,82029.31,0.0,10.0,32.0,0.0,medium,3,0
32593,1,500.0,0.41,111372.0,175033.3,0.0,9.0,12.0,0.0,medium,3,cured
32594,0,380.0,0.41,57511.0,88531.95,0.0,18.0,31.0,0.0,low,2,0
32595,0,320.0,0.26,25200.0,120022.9,0.0,15.0,45.0,0.0,low,2,0
32596,0,740.0,0.43,28342.0,55018.83,0.0,15.0,64.0,0.0,excellent,0,0
32597,0,420.0,0.32,25647.0,38234.32,0.0,10.0,50.0,0.0,medium,3,0
32598,0,330.0,0.2,7638.0,69024.34,0.0,9.0,13.0,0.0,low,2,0
32599,0,120.0,0.19,25647.0,34009.06,0.0,10.0,32.0,0.0,low,2,0
32600,1,510.0,0.16,25647.0,75033.21,0.0,20.0,79.0,0.0,good,1,cured
32601,0,250.0,0.59,208064.0,165019.41,0.0,14.0,46.0,0.0,low,2,0
32602,0,380.0,0.18,25647.0,70033.75,0.0,11.0,32.0,0.0,low,2,0
32603,1,490.0,0.19,30734.0,36022.29,0.0,12.0,32.0,0.0,medium,3,cured
32604,0,550.0,0.16,41391.0,38014.66,0.0,11.0,69.0,1.0,good,1,0
32605,0,520.0,0.35,0.0,27512.73,0.0,11.0,81.0,0.0,good,1,0
32606,0,470.0,0.15,25647.0,19008.4,0.0,10.0,32.0,0.0,medium,3,0
32607,0,310.0,0.27,20919.0,100011.73,0.0,9.0,32.0,0.0,low,2,0
32608,1,470.0,0.4,81174.0,65035.79,0.0,11.0,21.0,0.0,medium,3,cured
32609,0,310.0,0.28,202296.0,300015.15,0.0,15.0,32.0,0.0,low,2,0
32610,0,380.0,0.15,31000.0,41525.47,0.0,8.0,32.0,0.0,low,2,0
32611,1,370.0,0.61,65082.0,60014.88,0.0,10.0,72.0,0.0,low,2,cured
32612,0,350.0,0.28,26266.0,73017.0,0.0,8.0,32.0,0.0,low,2,0
32613,0,350.0,0.38,25647.0,45028.83,0.0,10.0,32.0,0.0,low,2,0
32614,0,270.0,0.17,4770.0,31021.08,0.0,10.0,32.0,0.0,low,2,0
32615,0,320.0,0.2,46501.0,100026.22,0.0,12.0,32.0,0.0,low,2,0
32616,0,290.0,0.5,35444.0,120041.89,0.0,13.0,50.0,0.0,low,2,0
32617,0,530.0,0.36,37281.0,50026.6,0.0,11.0,17.0,0.0,good,1,0
32618,0,510.0,0.14,26398.0,45025.2,0.0,8.0,35.0,0.0,good,1,0
32619,1,200.0,0.13,84407.0,150038.56,0.0,9.0,31.0,0.0,low,2,cured
32620,1,310.0,0.45,15795.0,85505.91,0.0,9.0,6.0,0.0,low,2,cured
32621,0,400.0,0.33,0.0,34018.49,0.0,12.0,32.0,0.0,medium,3,0
32622,0,310.0,0.31,25647.0,120010.36,0.0,10.0,21.0,0.0,low,2,0
32623,0,180.0,0.25,25647.0,30020.56,0.0,10.0,32.0,0.0,low,2,0
32624,0,250.0,0.21,25647.0,54022.54,0.0,10.0,44.0,0.0,low,2,0
32626,0,200.0,0.33,25647.0,90012.36,0.0,10.0,32.0,0.0,low,2,0
32627,0,290.0,0.12,46724.0,80036.03,0.0,8.0,32.0,0.0,low,2,0
32628,1,430.0,0.31,25647.0,45023.37,0.0,10.0,32.0,0.0,medium,3,cured
32629,0,280.0,0.36,25647.0,62018.42,0.0,10.0,44.0,0.0,low,2,0
32630,0,490.0,0.48,179479.0,85023.65,0.0,18.0,32.0,0.0,medium,3,0
32631,0,250.0,0.3,25647.0,88519.9,0.0,10.0,21.0,0.0,low,2,0
32632,0,400.0,0.35,25329.0,84012.97,0.0,9.0,29.0,0.0,medium,3,0
32633,0,410.0,0.39,46037.0,60045.13,0.0,9.0,70.0,1.0,medium,3,0
32634,0,390.0,0.2,25647.0,94025.63,0.0,9.0,32.0,0.0,low,2,0
32635,0,410.0,0.17,25647.0,36031.78,0.0,10.0,32.0,0.0,medium,3,0
32637,0,160.0,0.38,25647.0,46011.88,0.0,10.0,5.0,0.0,low,2,0
32638,1,230.0,0.26,18549.0,120015.34,0.0,4.0,31.0,0.0,low,2,cured
32639,0,280.0,0.23,25647.0,53031.42,0.0,10.0,46.0,0.0,low,2,0
32641,0,460.0,0.2,25647.0,34407.36,0.0,10.0,32.0,0.0,medium,3,0
32642,1,80.0,0.55,0.0,40043.13,0.0,6.0,31.0,0.0,low,2,cured
32643,0,240.0,0.3,9687.0,72027.24,0.0,6.0,26.0,0.0,low,2,0
32644,0,560.0,0.24,55401.0,45028.83,0.0,23.0,6.0,0.0,good,1,0
32645,0,410.0,0.23,69973.0,98028.7,0.0,14.0,2.0,0.0,medium,3,0
32646,0,510.0,0.37,4859.0,45004.88,0.0,9.0,32.0,0.0,good,1,0
32647,0,460.0,0.35,0.0,16018.77,0.0,8.0,25.0,0.0,medium,3,0
32648,1,260.0,0.37,71222.0,104013.75,0.0,13.0,50.0,0.0,low,2,cured
32649,0,550.0,0.48,23683.0,66020.01,0.0,17.0,32.0,0.0,good,1,0
32650,0,450.0,0.45,0.0,21130.87,0.0,5.0,32.0,0.0,medium,3,0
32651,0,140.0,0.21,8648.0,51409.56,0.0,10.0,30.0,0.0,low,2,0
32652,0,470.0,0.19,50727.0,52517.39,0.0,7.0,32.0,0.0,medium,3,0
32653,0,300.0,0.31,25250.0,65023.84,0.0,10.0,25.0,0.0,low,2,0
32655,0,300.0,0.22,25647.0,62430.16,0.0,10.0,46.0,0.0,low,2,0
32656,0,310.0,0.3,25647.0,89018.85,0.0,9.0,9.0,0.0,low,2,0
32657,0,380.0,0.17,24224.0,110015.73,0.0,7.0,32.0,0.0,low,2,0
32658,0,250.0,0.23,13322.0,62037.51,0.0,7.0,32.0,1.0,low,2,0
32659,0,570.0,0.19,0.0,21520.36,0.0,6.0,32.0,0.0,good,1,0
32660,1,480.0,0.25,18866.0,95016.53,0.0,11.0,32.0,0.0,medium,3,cured
32661,0,290.0,0.42,114903.0,650011.37,0.0,13.0,32.0,0.0,low,2,0
32662,0,400.0,0.26,25647.0,105023.46,0.0,10.0,32.0,0.0,medium,3,0
32664,0,310.0,0.32,19662.0,65035.05,0.0,11.0,32.0,0.0,low,2,0
32665,0,190.0,0.34,75579.0,136020.92,0.0,9.0,6.0,0.0,low,2,0
32666,0,310.0,0.33,19623.0,65011.72,0.0,9.0,32.0,0.0,low,2,0
32667,0,400.0,0.37,1500.0,41518.71,0.0,8.0,10.0,0.0,medium,3,0
32668,0,560.0,0.27,15268.0,45028.24,0.0,6.0,32.0,0.0,good,1,0
32669,0,200.0,0.26,69582.0,90017.22,0.0,15.0,64.0,0.0,low,2,0
32670,0,130.0,0.61,0.0,75020.62,0.0,8.0,32.0,1.0,low,2,0
32671,1,250.0,0.44,25647.0,116028.01,0.0,10.0,19.0,0.0,low,2,cured
32672,0,190.0,0.35,24213.0,70033.08,0.0,9.0,23.0,0.0,low,2,0
32673,0,410.0,0.28,25647.0,65032.98,0.0,10.0,32.0,0.0,medium,3,0
32674,0,190.0,0.16,28072.0,85027.89,0.0,8.0,32.0,0.0,low,2,0
32675,0,370.0,0.24,25647.0,25032.07,0.0,8.0,32.0,0.0,low,2,0
32676,0,390.0,0.21,116031.0,138030.68,0.0,7.0,32.0,0.0,low,2,0
32677,0,350.0,0.27,25647.0,42251.35,0.0,10.0,32.0,0.0,low,2,0
32679,0,380.0,0.33,52734.0,49018.28,0.0,12.0,32.0,0.0,low,2,0
32680,0,450.0,0.25,25647.0,75040.22,0.0,10.0,32.0,0.0,medium,3,0
32681,0,280.0,0.2,25647.0,170036.65,0.0,10.0,32.0,0.0,low,2,0
32682,0,100.0,0.2,25647.0,35045.23,0.0,10.0,32.0,0.0,low,2,0
32683,0,360.0,0.34,10117.0,50034.27,0.0,12.0,32.0,0.0,low,2,0
32684,0,180.0,0.16,25647.0,65011.94,0.0,10.0,32.0,0.0,low,2,0
32685,0,320.0,0.3,69677.0,60017.38,0.0,15.0,71.0,0.0,low,2,0
32687,0,570.0,0.3,25647.0,125020.52,0.0,10.0,32.0,0.0,good,1,0
32688,0,300.0,0.12,13097.0,98028.6,0.0,17.0,32.0,0.0,low,2,0
32689,0,340.0,0.3,23325.0,70225.99,0.0,6.0,24.0,0.0,low,2,0
32690,0,200.0,0.14,21020.0,100014.69,0.0,13.0,8.0,0.0,low,2,0
32691,0,330.0,0.36,25647.0,66521.26,0.0,10.0,32.0,0.0,low,2,0
32692,0,400.0,0.19,104135.0,69831.48,0.0,15.0,32.0,0.0,medium,3,0
32693,0,290.0,0.26,35112.0,52015.48,0.0,9.0,45.0,0.0,low,2,0
32694,0,480.0,0.2,25647.0,83041.09,0.0,10.0,32.0,0.0,medium,3,0
32695,0,280.0,0.23,34863.0,24939.02,0.0,6.0,32.0,0.0,low,2,0
32696,0,370.0,0.33,67425.0,100425.94,0.0,11.0,27.0,0.0,low,2,0
32697,0,540.0,0.37,90721.0,210026.23,0.0,20.0,32.0,0.0,good,1,0
32698,0,550.0,0.36,25647.0,48017.17,0.0,10.0,32.0,0.0,good,1,0
32699,0,370.0,0.37,69261.0,72816.2,0.0,6.0,32.0,0.0,low,2,0
32700,1,280.0,0.34,0.0,42744.84,0.0,13.0,37.0,1.0,low,2,cured
32701,0,110.0,0.12,44405.0,50023.65,0.0,9.0,32.0,0.0,low,2,0
32702,0,310.0,0.22,38749.0,140029.66,0.0,12.0,6.0,0.0,low,2,0
32703,0,370.0,0.19,77584.0,121901.44,0.0,12.0,32.0,0.0,low,2,0
32704,0,380.0,0.47,22350.0,60015.21,0.0,7.0,22.0,0.0,low,2,0
32705,0,280.0,0.22,25647.0,96018.63,0.0,10.0,55.0,0.0,low,2,0
32706,0,360.0,0.41,47783.0,103035.55,0.0,8.0,32.0,0.0,low,2,0
32707,0,240.0,0.26,25647.0,75523.83,0.0,10.0,32.0,0.0,low,2,0
32708,0,210.0,0.11,100270.0,250025.0,0.0,12.0,49.0,0.0,low,2,0
